,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명,위도,경도,위경도
350,3160000,2.01E+18,19960627,,1,영업/정상,1,정상영업,2633-0081,27535,152050,서울특별시 구로구 구로동 604번지 1호,서울특별시 구로구 구로중앙로 198 (구로동),152864,서울구로기계공구상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,189277.7617,444671.5517,대규모점포,37.50419598,126.8766353,"(37.50419598,126.8766353)"
351,3160000,2.01E+18,19940330,,1,영업/정상,1,정상영업,2634-6460,4495,152050,서울특별시 구로구 구로동 614번지 33호,서울특별시 구로구 구로중앙로 237 (구로동),,라이프공구상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,188907.9661,444898.3676,대규모점포,37.50623519,126.8724497,"(37.50623519,126.8724497)"
352,3160000,2.01E+18,19861101,,1,영업/정상,1,정상영업,2681-1364,10705,152081,서울특별시 구로구 고척동 103번지 4호,서울특별시 구로구 경인로43길 42 (고척동 고척산업용품상가),152757,고척산업용품상가,2.02E+13,I,59:59.0,복합쇼핑몰,187619.597,444186.9231,대규모점포,37.49980865,126.8578905,"(37.49980865,126.8578905)"
353,3160000,2.01E+18,19930527,,1,영업/정상,1,정상영업,02-2619-8068,3085,152080,서울특별시 구로구 고척동 269번지 1호,서울특별시 구로구 고척로40길 19 (고척동),,개봉프라자,2.02E+13,I,59:59.0,시장,186769.6169,444433.2216,대규모점포,37.50201594,126.8482738,"(37.50201594,126.8482738)"
354,3160000,2.01E+18,19711019,,1,영업/정상,1,정상영업,02   4528140,6992,152081,서울특별시 구로구 고척동 50번지 48호,서울특별시 구로구 중앙로 64 (고척동),152824,고척스카이프라자,2.02E+13,I,59:59.0,그 밖의 대규모점포,187798.8693,444629.7048,대규모점포,37.50380049,126.8599105,"(37.50380049,126.8599105)"
355,3160000,2.01E+18,19761228,,1,영업/정상,1,정상영업,2683-8792,2464,152090,서울특별시 구로구 개봉동 361번지 1호,서울특별시 구로구 개봉로3길 51 (개봉동),,개봉제일시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,186968.2885,442651.9078,대규모점포,37.4859692,126.8505523,"(37.4859692,126.8505523)"
356,3160000,2.01E+18,20070927,,1,영업/정상,1,정상영업,380-5234,7337,,서울특별시 구로구 구로동 3번지 25호 외 31필지,서울특별시 구로구 새말로 97 (구로동외 31필지),,(주) 이마트 신도림점,2.02E+13,U,40:00.0,대형마트,190232.5245,444978.6827,대규모점포,37.50697388,126.8874291,"(37.50697388,126.8874291)"
357,3160000,2.01E+18,20071108,,1,영업/정상,1,정상영업,852-7550,15624,152050,서울특별시 구로구 구로동 501번지,서울특별시 구로구 구로중앙로 134 (구로동),,나인스에비뉴,2.01E+13,I,59:59.0,그 밖의 대규모점포,189682.7994,444193.86,대규모점포,37.49989664,126.8812228,"(37.49989664,126.8812228)"
358,3160000,2.01E+18,19890320,,1,영업/정상,1,정상영업,8373764,2762,152050,서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),,사모아종합상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,189052.1018,443748.2793,대규모점포,37.49587467,126.874097,"(37.49587467,126.874097)"
359,3160000,2.01E+18,20071119,,1,영업/정상,1,정상영업,3424-7800,45744,152050,서울특별시 구로구 구로동 3번지 25호 외 31필지,서울특별시 구로구 새말로 97 (구로동외 31필지),,신도림 테크노마트,2.02E+13,I,59:59.0,그 밖의 대규모점포,190232.5245,444978.6827,대규모점포,37.50697388,126.8874291,"(37.50697388,126.8874291)"
360,3160000,2.01E+18,19990727,,1,영업/정상,1,정상영업,2009-10011051,9927.72,152050,서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),,(주)이마트 구로점,2.02E+13,U,40:00.0,대형마트,190901.9779,442466.8134,대규모점포,37.48434887,126.8950318,"(37.48434887,126.8950318)"
361,3160000,2.01E+18,20110810,,1,영업/정상,1,정상영업,234165282,38414.15,152888,서울특별시 구로구 신도림동 692번지,서울특별시 구로구 경인로 662 (신도림동),152888,주식회사 현대백화점 디큐브시티,2.02E+13,U,40:00.0,백화점,190107.0454,445157.6264,대규모점포,37.50858481,126.8860075,"(37.50858481,126.8860075)"
362,3110000,2.01E+18,20120206,,1,영업/정상,1,정상영업,02-352-8546,189.1,122881,서울특별시 은평구 신사1동 20번지 7호,서울특별시 은평구 갈현로 10 (신사동),,홈플러스(주)익스프레스 신사점,2.02E+13,U,09:00.0,그 밖의 대규모점포,192012.2086,455177.7045,,37.59888322,126.9074453,"(37.59888322,126.9074453)"
363,3160000,2.01E+18,19930115,,1,영업/정상,1,정상영업,226177914,1582,152080,서울특별시 구로구 고척동 83번지 6호,서울특별시 구로구 중앙로3길 49 (고척동),,동국종합상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,187718.8012,444056.9968,대규모점포,37.49863934,126.8590146,"(37.49863934,126.8590146)"
364,3160000,2.01E+18,19980114,,1,영업/정상,1,정상영업,2631-0460,4881,152050,서울특별시 구로구 구로동 636번지 62호,서울특별시 구로구 경인로54길 4 (구로동),,공구상가일번지,2.01E+13,I,59:59.0,그 밖의 대규모점포,189134.1545,444274.7299,대규모점포,37.50061894,126.8750171,"(37.50061894,126.8750171)"
365,3160000,2.01E+18,19981126,,1,영업/정상,1,정상영업,2617-1237,19634.51,152080,서울특별시 구로구 고척동 73번지 3호,서울특별시 구로구 경인로 393-7 (고척동),,일이삼전자타운,2.02E+13,I,59:59.0,그 밖의 대규모점포,187826.6982,443925.5247,대규모점포,37.49745622,126.860237,"(37.49745622,126.860237)"
366,3210000,2.01E+18,20120514,,1,영업/정상,1,정상영업,530-5802,12595,137711,서울특별시 서초구 잠원동 70번지 5호 뉴코아백화점빌딩,서울특별시 서초구 잠원로 37-6 (잠원동 뉴코아백화점빌딩),137711,뉴코아백화점,2.02E+13,U,08:00.0,백화점,200367.985,445207.6635,,37.50908927,127.0020604,"(37.50908927,127.0020604)"
367,3050000,2.01E+18,20210826,,1,영업/정상,1,정상영업,02-959-1234,2260.6,130080,서울특별시 동대문구 이문동 292번지 10호,서울특별시 동대문구 이문로 136 (이문동),130826,(주)이마트에브리데이 이문점,2.02E+13,U,08:00.0,구분없음,205396.3637,455131.6832,,37.59848836,127.0590047,"(37.59848836,127.0590047)"
368,3170000,2.00E+18,20041002,,1,영업/정상,1,정상영업,02-809-7530,15648.38,,서울특별시 금천구 독산동 291번지 5호,서울특별시 금천구 시흥대로 399 (독산동),,시티렉스,2.01E+13,I,59:59.0,쇼핑센터,190858.6495,440808.5413,대규모점포,37.4694074,126.8945626,"(37.4694074,126.8945626)"
369,3170000,2.01E+18,20070719,,1,영업/정상,1,정상영업,776-7049,4079.41,153010,서울특별시 금천구 독산동 957번지,서울특별시 금천구 남부순환로120길 23 (독산동),,푸른터시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,191210.5177,441768.8339,,37.47806308,126.8985287,"(37.47806308,126.8985287)"
370,3170000,2.01E+18,20170407,,1,영업/정상,1,정상영업,02-808-1522,98983,,서울특별시 금천구 시흥동 984번지,서울특별시 금천구 시흥대로 97 (시흥동 시흥유통상가),8639,시흥산업용재유통센터,2.02E+13,U,40:00.0,그 밖의 대규모점포,191226.2874,437914.063,대규모점포,37.44333161,126.8987532,"(37.44333161,126.8987532)"
371,3170000,2.01E+18,20120913,,1,영업/정상,1,정상영업,02-2109-7013,32887.19,153801,서울특별시 금천구 가산동 60번지 20호,서울특별시 금천구 벚꽃로 266 (가산동),,마리오아울렛 3관,2.02E+13,U,05:00.0,쇼핑센터,189759.7131,441814.1159,,37.47845604,126.8821259,"(37.47845604,126.8821259)"
372,3170000,1.98E+18,19820114,,1,영업/정상,1,정상영업,02 8060123,,,서울특별시 금천구 시흥동 1002번지 1호   ,서울특별시 금천구 시흥대로47길 43 (시흥동),,럭키남서울상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,191026.6372,438701.2056,,37.45042189,126.8964874,"(37.45042189,126.8964874)"
373,3170000,1.99E+18,19870331,,1,영업/정상,1,정상영업,02 8057180,0,,서울특별시 금천구 시흥동 966호,서울특별시 금천구 시흥대로 46 (시흥동),,시흥중앙철재상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,191390.7851,437280.5742,대규모점포,37.43762539,126.9006195,"(37.43762539,126.9006195)"
374,3140000,2.01E+18,20120531,,1,영업/정상,1,정상영업,02-6716-1234,1943.87,158822,서울특별시 양천구 신월5동 26번지,서울특별시 양천구 화곡로 59 (신월동),,(주)이마트 신월점,2.02E+13,U,06:00.0,구분없음,184796.9991,448625.3896,,37.53975652,126.8258782,"(37.53975652,126.8258782)"
375,3170000,2.01E+18,20130319,,1,영업/정상,1,정상영업,02-2136-2233,25015.45,153023,서울특별시 금천구 가산동 60번지 8호,서울특별시 금천구 디지털로10길 9 (가산동),153801,현대아울렛,2.02E+13,U,01:00.0,쇼핑센터,190119.4634,441716.6846,,37.47758212,126.8861944,"(37.47758212,126.8861944)"
376,3170000,2.01E+18,20130906,,1,영업/정상,1,정상영업,02-2109-7000,24253.99,153023,서울특별시 금천구 가산동 60번지 22호,서울특별시 금천구 디지털로 185 (가산동),153801,마리오아울렛 1관,2.02E+13,U,05:00.0,쇼핑센터,189943.2343,441784.2475,,37.47818895,126.8842012,"(37.47818895,126.8842012)"
377,3170000,1.99E+18,19870626,,1,영업/정상,1,정상영업,02 8081522,,,서울특별시 금천구 시흥동 984번지 6호   ,서울특별시 금천구 시흥대로 109 (시흥동),,시흥산업용재유통센타,2.01E+13,I,59:59.0,그 밖의 대규모점포,191384.6063,437986.9408,,37.44398975,126.9005414,"(37.44398975,126.9005414)"
378,3170000,1.99E+18,19940314,,1,영업/정상,1,정상영업,02 8934527,,,서울특별시 금천구 독산동 293번지 5호   ,서울특별시 금천구 범안로 1209 (독산동),,유창상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,190771.5956,440515.669,,37.46676774,126.8935822,"(37.46676774,126.8935822)"
379,3170000,2.00E+18,20020618,,1,영업/정상,1,정상영업,02  21458500,12561,,서울특별시 금천구 독산동 295번지 10  호 외 5,서울특별시 금천구 두산로 71 (독산동),153813,롯데쇼핑(주) VIC 마켓 금천점,2.02E+13,I,59:59.0,대형마트,190704.9043,440940.3844,대규모점포,37.47059376,126.892823,"(37.47059376,126.892823)"
380,3170000,1.98E+18,19771210,,1,영업/정상,1,정상영업,02 8034878,,,서울특별시 금천구 시흥동 884번지 5호   ,서울특별시 금천구 시흥대로52길 70 (시흥동),,대명합동시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,191262.6214,439137.9921,,37.45435963,126.8991492,"(37.45435963,126.8991492)"
381,3180000,1.99E+18,19910501,,1,영업/정상,1,정상영업,226708832,53086.27,150030,서울특별시 영등포구 영등포동 618번지 496호,,,롯데백화점 영등포점,2.02E+13,U,40:00.0,백화점,191741.3458,445970.3076,대규모점포,37.51592321,126.9044825,"(37.51592321,126.9044825)"
382,3170000,2.02E+18,20151229,,1,영업/정상,1,정상영업,02-3397-3000,8815.59,153801,서울특별시 금천구 가산동 60번지 19호,서울특별시 금천구 벚꽃로 278 (가산동),153801,롯데쇼핑(주) 아울렛 가산점,2.02E+13,I,59:59.0,쇼핑센터,189722.1785,441920.9728,대규모점포,37.4794184,126.8817001,"(37.4794184,126.8817001)"
383,3170000,2.02E+18,20171205,,1,영업/정상,1,정상영업,02-3440-2254,11464,,서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,서울특별시 금천구 벚꽃로 30 (독산동 금천롯데캐슬골드파크2차),8608,롯데캐슬 골드파크 2차 마르쉐도르,2.02E+13,U,40:00.0,그 밖의 대규모점포,190567.4183,439569.4015,대규모점포,37.45823977,126.8912864,"(37.45823977,126.8912864)"
384,3170000,2.02E+18,20180430,,1,영업/정상,1,정상영업,221458000,31618,,서울특별시 금천구 독산동 441번지 14호,,,롯데쇼핑(주) 금천 독산점,2.02E+13,U,40:00.0,쇼핑센터,190800.1502,439777.6612,대규모점포,37.46011855,126.8939143,"(37.46011855,126.8939143)"
385,3170000,1.97E+18,19730912,,1,영업/정상,BBBB,,02 8035052,2063,,서울특별시 금천구 시흥동 831번지 6호   ,서울특별시 금천구 금하로 705 (시흥동),,시흥중앙시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,191823.0268,438834.3781,,37.45162921,126.9054862,"(37.45162921,126.9054862)"
386,3110000,2.01E+18,20111219,,1,영업/정상,1,정상영업,02-356-8545,200.9,122856,서울특별시 은평구 불광1동 239번지 9호,서울특별시 은평구 불광로 121 (불광동),122856,홈플러스(주)익스프레스 불광점,2.02E+13,U,09:00.0,그 밖의 대규모점포,194003.8839,457260.7365,,37.61766622,126.9299814,"(37.61766622,126.9299814)"
387,3170000,2.00E+18,20031002,,1,영업/정상,BBBB,,234598000,26776,,서울특별시 금천구 독산동 291번지 7호   ,서울특별시 금천구 시흥대로 391 (독산동),,삼성테스코(주)홈플러스 금천점,2.01E+13,I,59:59.0,대형마트,190809.5078,440728.3823,,37.46868467,126.8940081,"(37.46868467,126.8940081)"
388,3170000,2.00E+18,20031017,,1,영업/정상,BBBB,,02  34598000,26776.55,,서울특별시 금천구 독산동 291번지 7호   ,서울특별시 금천구 시흥대로 391 (독산동),,삼성테스코(주)홈플러스 금천점,2.01E+13,I,59:59.0,대형마트,190809.5078,440728.3823,,37.46868467,126.8940081,"(37.46868467,126.8940081)"
389,3180000,2.00E+18,20030331,,1,영업/정상,1,정상영업,02-2635-2040,10000.33,,서울특별시 영등포구 문래동3가 55호,서울특별시 영등포구 당산로 34 (문래동3가),150835,로데오 왁,2.01E+13,I,59:59.0,전문점,190644.1207,446104.9252,대규모점포,37.51712556,126.8920698,"(37.51712556,126.8920698)"
390,3180000,2.01E+18,20051111,,1,영업/정상,1,정상영업,02-2630-2651,8724.73,,서울특별시 영등포구 양평동3가 65호,서울특별시 영등포구 선유로 156 (양평동3가),,코스트코 홀세일,2.02E+13,I,59:59.0,대형마트,190408.5091,447298.0222,대규모점포,37.52787285,126.889389,"(37.52787285,126.889389)"
391,3180000,2.01E+18,20070322,,1,영업/정상,1,정상영업,02-2634-0602,6567,,서울특별시 영등포구 영등포동5가 18번지 1호,서울특별시 영등포구 영등포로 225 (영등포동5가),7250,영신상가,2.02E+13,U,40:00.0,그 밖의 대규모점포,191691.1679,446411.0071,대규모점포,37.51989343,126.9039099,"(37.51989343,126.9039099)"
392,3180000,2.02E+18,20170425,,1,영업/정상,1,정상영업,21458178,18016.52,,,서울특별시 영등포구 선유로 138 (양평동3가),150103,롯데쇼핑(주) 롯데마트 양평점,2.02E+13,I,59:59.0,대형마트,190352.3217,447095.6412,대규모점포,37.52604882,126.888756,"(37.52604882,126.888756)"
393,3180000,2.00E+18,19941007,,1,영업/정상,1,정상영업,226302653,,,서울특별시 영등포구 양평동3가 65호   ,서울특별시 영등포구 선유로 156 (양평동3가),,코스트코홀세일,2.01E+13,I,59:59.0,그 밖의 대규모점포,190408.5091,447298.0222,,37.52787285,126.889389,"(37.52787285,126.889389)"
394,3180000,2.00E+18,19680220,,1,영업/정상,1,정상영업,02 6778490,,,서울특별시 영등포구 양평동1가 30호   ,서울특별시 영등포구 선유동1로 5 (양평동1가),,양남시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,190307.5283,446742.5563,,37.52286708,126.888254,"(37.52286708,126.888254)"
395,3180000,2.00E+18,19650528,,1,영업/정상,1,정상영업,02 8420003,,,서울특별시 영등포구 신길동 116번지 15호   ,서울특별시 영등포구 도신로60길 7 (신길동),,대신시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,192643.7024,445431.5209,,37.51107645,126.9146947,"(37.51107645,126.9146947)"
396,3180000,2.00E+18,19840823,,1,영업/정상,1,정상영업,02 8410508,,,서울특별시 영등포구 대림동 717호   ,서울특별시 영등포구 대림로29길 13 (대림동),,두암종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,190916.9114,443681.7667,,37.49529573,126.8951856,"(37.49529573,126.8951856)"
397,3180000,2.00E+18,19710809,,1,영업/정상,1,정상영업,226354846,,,서울특별시 영등포구 영등포동5가 24호   ,서울특별시 영등포구 영등포로37길 4 (영등포동5가),,동남시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,191590.8783,446489.4195,,37.52059901,126.9027745,"(37.52059901,126.9027745)"
398,3180000,2.01E+18,20120326,,1,영업/정상,1,정상영업,02-846-8547,390.2,,,서울특별시 영등포구 여의대방로 65 (신길동),150860,홈플러스(주) 익스프레스 신길점,2.02E+13,U,09:00.0,구분없음,192275.2997,443891.0734,,37.49719403,126.9105442,"(37.49719403,126.9105442)"
399,3180000,2.02E+18,20200102,,1,영업/정상,1,정상영업,02-2090-6133,84573.34,,서울특별시 영등포구 여의도동 22번지,서울특별시 영등포구 여의대로 108 (여의도동),7335,THE HYUNDAI SEOUL,2.02E+13,U,00:00.0,백화점,193592.0004,447092.6294,,37.5260501,126.9254058,"(37.5260501,126.9254058)"
400,3070000,2.01E+18,20100519,,1,영업/정상,1,정상영업,928-1346,17817,136865,서울특별시 성북구 월곡2동 46번지 73호,서울특별시 성북구 화랑로 76 (하월곡동 코업스타클래스),136743,홈플러스 월곡점,2.02E+13,U,08:00.0,대형마트,203502.0041,455500.569,,37.60182098,127.0375551,"(37.60182098,127.0375551)"
401,3180000,2.00E+18,20010925,,1,영업/정상,1,정상영업,02 21652510,12066.16,,서울특별시 영등포구 영등포동8가 62번지 1호,서울특별시 영등포구 영중로 125 (영등포동8가),150038,롯데쇼핑(주) VIC마켓 영등포점,2.02E+13,I,59:59.0,대형마트,191503.3861,447289.5484,대규모점포,37.52780731,126.9017755,"(37.52780731,126.9017755)"
402,3180000,2.01E+18,20080507,,1,영업/정상,1,정상영업,,3536.87,150010,서울특별시 영등포구 여의도동 47번지 여의도자이(아) 지하 1층,서울특별시 영등포구 여의동로3길 10 (여의도동여의도자이(아) 지하 1층),,신세계 이마트 여의도점,2.01E+13,I,59:59.0,대형마트,193393.0966,446218.4438,,37.51817231,126.9231636,"(37.51817231,126.9231636)"
403,3180000,2.01E+18,19940826,,1,영업/정상,1,정상영업,26382000,94319.57,150798,서울특별시 영등포구 영등포동4가 441번지 10호 타임스퀘어,서울특별시 영등포구 영중로 15 (영등포동4가),150798,타임스퀘어,2.01E+13,I,59:59.0,쇼핑센터,191385.0574,446098.5559,대규모점포,37.51707544,126.9004509,"(37.51707544,126.9004509)"
404,3180000,2.01E+18,20120613,,1,영업/정상,1,정상영업,02-6333-5700,37286,150876,서울특별시 영등포구 여의도동 23번지,서울특별시 영등포구 국제금융로 10 (여의도동),150876,아이에프씨몰(IFC Mall),2.02E+13,I,59:59.0,복합쇼핑몰,193326.931,446973.9146,대규모점포,37.52497858,126.9224083,"(37.52497858,126.9224083)"
405,3180000,2.01E+18,19820422,,1,영업/정상,1,정상영업,842-0008,8838.98,150820,서울특별시 영등포구 대림1동 909번지 2호,서울특별시 영등포구 신길로 41 (대림동),,썬프라자,2.02E+13,I,59:59.0,쇼핑센터,191800.7282,443809.7739,대규모점포,37.4964574,126.9051784,"(37.4964574,126.9051784)"
406,3180000,2.01E+18,20110523,,1,영업/정상,1,정상영업,02-2280-1052,3536.87,,,서울특별시 영등포구 여의동로3길 10 (여의도동),150893,(주)이마트 여의도점,2.02E+13,U,40:00.0,대형마트,193393.0966,446218.4438,대규모점포,37.51817231,126.9231636,"(37.51817231,126.9231636)"
407,3000000,2.00E+18,20040430,,1,영업/정상,1,정상영업,02 3973445,4674.66,110714,서울특별시 종로구 종로1가 1번지,서울특별시 종로구 종로 1 (종로1가),110714,종로1번지아케이트,2.02E+13,U,00:00.0,복합쇼핑몰,197993.9046,452032.9586,,37.5705824,126.9751898,"(37.5705824,126.9751898)"
408,3180000,2.01E+18,20130902,,1,영업/정상,1,정상영업,02-2609-2002,3003.29,,서울특별시 영등포구 대림동 717 대림동 쌍용 플래티넘-S,서울특별시 영등포구 대림로29길 13 (대림동 대림동 쌍용 플래티넘-S),7413,두암상가,2.02E+13,U,09:00.0,그 밖의 대규모점포,190916.9114,443681.7667,,37.49529573,126.8951856,"(37.49529573,126.8951856)"
409,3100000,2.00E+18,20040601,,1,영업/정상,1,정상영업,930-8546,1089.67,139860,서울특별시 노원구 중계동 360번지 2호,서울특별시 노원구 중계로 225 (중계동),139860,홈플러스(주)익스프레스 중계점,2.02E+13,U,09:00.0,구분없음,206490.2474,460830.6154,,37.64982755,127.0714416,"(37.64982755,127.0714416)"
410,3150000,2.01E+18,20081031,,1,영업/정상,1,정상영업,02-2063-2080,10037,157202,서울특별시 강서구 가양동 18번지 24호,서울특별시 강서구 양천로 431 (가양동 홈플러스),157800,홈플러스(주) 가양점,2.02E+13,U,01:00.0,대형마트,186687.1318,451342.7735,,37.56426915,126.8472152,"(37.56426915,126.8472152)"
411,3150000,2.01E+18,20050826,,1,영업/정상,1,정상영업,226608121,22173,157840,서울특별시 강서구 등촌동 639번지 11호,서울특별시 강서구  화곡로  398 (등촌동),157840,홈플러스(주) 강서점,2.02E+13,U,01:00.0,대형마트,187119.9482,450691.5932,,37.55840829,126.8521255,"(37.55840829,126.8521255)"
412,3190000,2.01E+18,20110714,,1,영업/정상,1,정상영업,8268545,304.1,156843,서울특별시 동작구 상도4동 255번지 4호,서울특별시 동작구 성대로 43 (상도동),,홈플러스(주) 익스프레스 상도점,2.02E+13,U,03:00.0,구분없음,194064.9941,444089.8383,,37.49899826,126.9307812,"(37.49899826,126.9307812)"
413,3160000,2.01E+18,20070813,,1,영업/정상,1,정상영업,226182080,11914,,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,서울특별시 구로구 경인로 661 신도림1차푸르지오 (신도림동),8208,홈플러스(주) 신도림점,2.02E+13,U,03:00.0,대형마트,190005.1325,445250.5389,,37.50942084,126.8848536,"(37.50942084,126.8848536)"
414,3190000,1.98E+18,19791218,,1,영업/정상,1,정상영업,02-823-5100,6373,,서울특별시 동작구 상도동 324번지 1호,서울특별시 동작구 상도로 102 (상도동 성대시장),7041,성대종합시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,193896.3848,444196.4848,대규모점포,37.49995803,126.9288736,"(37.49995803,126.9288736)"
415,3190000,2.01E+18,20110713,,1,영업/정상,1,정상영업,821-2166,5051.61,156070,서울특별시 동작구 흑석동 332번지,서울특별시 동작구 서달로 150 (흑석동),156070,해가든프라자,2.02E+13,U,06:00.0,그 밖의 대규모점포,196587.0306,444939.4554,,37.50666623,126.9592982,"(37.50666623,126.9592982)"
416,3190000,2.01E+18,20111004,,1,영업/정상,1,정상영업,02-595-1234,2355,,서울특별시 동작구 사당동 147번지 29호 이수자이,서울특별시 동작구 사당로 300 (사당동 이수자이),7013,(주)이마트 이수점,2.02E+13,U,40:00.0,복합쇼핑몰,198202.4725,442471.241,준대규모점포,37.4844323,126.9775749,"(37.4844323,126.9775749)"
417,3190000,2.01E+18,20120406,,1,영업/정상,1,정상영업,02-3476-2242,595,,서울특별시 동작구 사당동 105번지 우성아파트3단지  제비101호,서울특별시 동작구 동작대로29길 119 (사당동),6990,(주)지에스리테일 GS수퍼 사당점,2.02E+13,I,59:59.0,구분없음,197802.0549,443049.4715,준대규모점포,37.48964127,126.9730458,"(37.48964127,126.9730458)"
418,3190000,2.01E+18,20120424,,1,영업/정상,1,정상영업,02-816-8546,507.4,156718,서울특별시 동작구 상도2동 414번지,서울특별시 동작구 만양로 26 (상도동),,홈플러스 익스프레스 상도2점,2.01E+13,I,59:59.0,구분없음,195489.4234,444995.6756,준대규모점포,37.50716798,126.9468841,"(37.50716798,126.9468841)"
419,3190000,2.01E+18,20120424,,1,영업/정상,1,정상영업,3280-8545,258,156842,서울특별시 동작구 상도동 530번지,서울특별시 동작구  양녕로  170 (상도동),156842,홈플러스 익스프레스 상도3점,2.02E+13,I,59:59.0,구분없음,194941.0306,443848.079,준대규모점포,37.49682528,126.9406897,"(37.49682528,126.9406897)"
420,3190000,2.01E+18,20140905,,1,영업/정상,1,정상영업,2006-2156,251.33,,서울특별시 동작구 상도동 531번지 상가2동 지상1층 101~105호,서울특별시 동작구 상도로 346-1 (상도동 상도엠코타운 센트럴파크),7039,(주)지에스리테일 상도 엠코타운점,2.02E+13,I,59:59.0,구분없음,195585.914,443690.5954,준대규모점포,37.49540971,126.9479833,"(37.49540971,126.9479833)"
421,3190000,2.02E+18,20160603,,1,영업/정상,1,정상영업,02-3280-8899,191,,,서울특별시 동작구 여의대방로 30 에이동동 101호 (신대방동 현대상가),7064,롯대슈펴 신대방점,2.02E+13,I,59:59.0,그 밖의 대규모점포,192170.1558,443599.419,준대규모점포,37.49456534,126.9093583,"(37.49456534,126.9093583)"
422,3190000,2.01E+18,20110826,,1,영업/정상,1,정상영업,34818542,978.3,156819,서울특별시 동작구 사당3동 252번지 22호,서울특별시 동작구 사당로 215 (사당동),,홈플러스(주) 익스프레스 남성점,2.02E+13,U,03:00.0,복합쇼핑몰,197507.8344,442470.9296,,37.48442783,126.9697209,"(37.48442783,126.9697209)"
423,3230000,2.02E+18,20200129,,1,영업/정상,1,정상영업,02-,199.1,,서울특별시 송파구 삼전동 9번지 제이 플레이스,서울특별시 송파구 백제고분로 207 (삼전동 제이 플레이스),5605,홈플러스 익스프레스 삼전역점,2.02E+13,U,02:00.0,구분없음,207875.5963,444672.586,,37.50423526,127.0869676,"(37.50423526,127.0869676)"
424,3190000,2.02E+18,20180827,,1,영업/정상,5,영업개시전,2006-2676,1395.05,156092,서울특별시 동작구 사당동 136번지 1호,서울특별시 동작구 동작대로 115 (사당동),156092,(주) GS리테일 GS수퍼 사당태평점,2.02E+13,I,59:59.0,구분없음,198303.5271,442742.4229,준대규모점포,37.48687585,126.9787168,"(37.48687585,126.9787168)"
425,3200000,2.01E+18,19780807,,1,영업/정상,1,정상영업,02-865-7577,0,,,서울특별시 관악구 조원로16길 27 (신림동),151015,신림중앙시장,2.02E+13,I,59:59.0,시장,192096.3496,442339.2136,대규모점포,37.48321026,126.9085373,"(37.48321026,126.9085373)"
426,3200000,2.01E+18,20140123,,1,영업/정상,1,정상영업,02-889-8188,4379.68,151895,서울특별시 관악구 대학동 1523번지,서울특별시 관악구 신림로23길 16 (신림동),151015,일성트루엘상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,194203.8252,441229.9292,대규모점포,37.47323136,126.932374,"(37.47323136,126.932374)"
427,3200000,2.01E+18,20140516,,1,영업/정상,1,정상영업,02  2006 2156,634.45,,,서울특별시 관악구 청림6길 3 110113호 (봉천동 관악푸르지오 상가),151050,(주)지에스리테일 관악 봉천점,2.02E+13,I,59:59.0,구분없음,196384.5443,442822.9803,준대규모점포,37.48759602,126.9570187,"(37.48759602,126.9570187)"
428,3200000,2.02E+18,19770108,,1,영업/정상,1,정상영업,28531866,925,,,서울특별시 관악구 난곡로26길 4 (신림동),151015,우림시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,192893.3475,440903.8196,대규모점포,37.47028387,126.9175624,"(37.47028387,126.9175624)"
429,3200000,2.02E+18,20150709,,1,영업/정상,1,정상영업,02-885-4579,4096.65,151803,서울특별시 관악구 봉천동 10번지 4호 외14필지,서울특별시 관악구 청림3길 10 (봉천동),151803,관악쇼핑,2.02E+13,I,59:59.0,그 밖의 대규모점포,196338,442951,대규모점포,37.4887493,126.9564918,"(37.4887493,126.9564918)"
